
Connected to: Oracle Database 11g Express Edition Release 11.2.0.2.0 - Production

Export file created by EXPORT:V11.02.00 via conventional path
 "OTR_CNS","NRO_PLA_CON","IDE_REP","URG_MAN","EST_CONV","APL_GAC","EST_CON",""
 "COD_CON","NRO_CON","USUARIO","FEC_REG","USBD","FEC_MOD","LUG_EJE","USUENCAR"
 "GADO","FECHAASIG","FECHARECIBIDO","NUM_SOL","COD_TPRO","ESTADO","TIPO_PLAZO"
 "","NUMGRUPOS","DEP_NEC","DEP_DEL","NOM_TPROC","POBLIG","ENCARGADO","CONTRAT"
 "ISTA","NOM_EST","IMAGEN","FINAL","ENC_DEP_NEC","EMAIL_DEP_NEC","ENC_DEP_DEL"
 "","EMAIL_DEP_DEL","EMA_ENC","NOM_TIP","NOM_STIP") AS "
 "SELECT pc."PRO_SEL_NRO",pc."IDE_CON",pc."OBJ_CON",pc."PRO_CON",pc."PLA_EJE_"
 "CON",pc."DEP_CON",pc."DEP_PCON",pc."VIG_CON",pc."TIP_CON",pc."STIP_CON",pc."
 ""VAL_CON",pc."VAL_APO_GOB",pc."COD_SEC",pc."TIP_FOR",pc."OTR_CNS",pc."NRO_P"
 "LA_CON",pc."IDE_REP",pc."URG_MAN",pc."EST_CONV",pc."APL_GAC",pc."EST_CON",p"
 "c."COD_CON",pc."NRO_CON",pc."USUARIO",pc."FEC_REG",pc."USBD",pc."FEC_MOD",p"
 "c."LUG_EJE",pc."USUENCARGADO",pc."FECHAASIG",pc."FECHARECIBIDO",pc."NUM_SOL"
 "",pc."COD_TPRO",pc."ESTADO",pc."TIPO_PLAZO",pc."NUMGRUPOS", depnec.nom_dep "
 "dep_nec, depdel.nom_dep dep_del, nom_tproc,"
 "          htmlpoblig (pro_sel_nro) poblig,"
 "          NVL (tenc.nom_ter, ' SIN ASIGNAR') encargado,"
 "          tcon.nom_ter contratista, pe.nom_est, pe.imagen, pe.FINAL,"
 "          depnec.nom_ter enc_dep_nec, depnec.email email_dep_nec,"
 "          depdel.nom_ter enc_dep_del, depdel.email email_dep_del,"
 "          tenc.ema_ter ema_enc, tcont.nom_tip, stcont.nom_stip"
 "     FROM pcontratos pc INNER JOIN vdependencia2 depnec"
 "          ON dep_con = depnec.cod_dep"
 "          INNER JOIN vdependencia2 depdel ON dep_pcon = depdel.cod_dep"
 "          INNER JOIN vtiposproc tproc ON pc.cod_tpro = tproc.cod_tproc"
 "          LEFT JOIN vterceros tenc ON tenc.ide_ter = usuencargado"
 "          LEFT JOIN vterceros tcon ON tcon.ide_ter = ide_con"
 "          INNER JOIN pestados pe ON pc.est_con = pe.cod_est"
 "          INNER JOIN vtiposcont tcont ON tcont.cod_tip = pc.tip_con"
 "          INNER JOIN vsubtipos stcont ON stcont.cod_stip = pc.stip_con "
IMP-00041: Warning: object created with compilation warnings
 "CREATE FORCE VIEW "SIRCC_MIG"."VCONTRATOSC_A"                       ("NUMER"
 "O","CONTRATISTA","IDCONTRATISTA","TIPOIDENTIFICACION","TIPOTERCERO","DEPEND"
 "ENCIA","TIPO","ESTADO","FEC_SUS_CON","PLA_EJE_CON","VAL_CON","EST_CON","IDE"
 "_CON","DEP_CON","TIP_CON","STIP_CON","VIG_CON","COD_SEC","OBJ_CON","REP_LEG"
 "AL","TIP_FOR","OTR_CNS","PRO_CON","DOC_CON","NRO_PLA_CON","COD_TPRO","IDE_R"
 "EP","NOM_STIP","NOM_EST","FEC_REG","USUARIO","NRO_CON","NOM_TPROC","URG_MAN"
 "","EST_CONV","FEC_APR_POL","EXO_IMP","EXO_OBS","PRO_SEL_NRO","DEPENDENCIAP""
 ","DEP_PCON","VAL_APO_GOB","VAL_OTROS","IDE_INT","NOM_TER","FECHAINICIO","FE"
 "CHAFINAL","FECHALIQ","BENEFICIADOS","SECTOR","PRO_CTR_F20_1A","STI_CTR_F20_"
 "1A","ANTICIPO","NEMPLEOS","PER_APO","AGOTAR_PPTO","NRO_ADI","PLA_ADI","VAL_"
 "ADI","ACTA_ACTUAL","PLAZO_TOTAL","VALOR_TOTAL_PROP","VALOR_TOTAL_DOC","TIP_"
 "RADICACION","ENCARGADO","NUM_PROC","GRUPO","CONSIDERANDOS","APORTES","ID_IN"
 "TERVENTOR","NOM_INTERVENTOR","TIP_VIN_INT","REVISADOPOR","ABOGADO","P_ANTIC"
 "IPO","LUG_EJE","PORCEJECUCION","PLAZO2_EJE_CON","TIPO_PLAZO","TIPO_PLAZO2","
 ""PLAZO1_EJE_CON","EXP_IDE","PLAZO_TEXTO","PLAZO_ADICION_DIAS","RES_APR_POL""
 ","DEP_SUP") AS "
 "SELECT contratos.cod_con AS numero, vterceros.nom_ter AS contratista,"
 "          vterceros.ide_ter AS idcontratista,"
 "          vterceros.tip_ide AS tipoidentificacion,"
 "          vterceros.tipo AS tipotercero,"
 "          UPPER (dependencia.nom_dep) AS dependencia,"
 "          tiposcont.nom_tip AS tipo, estados.estado, contratos.fec_sus_con,"
 "          plazo_ejecucion (pla_eje_con,"
 "                           tipo_plazo,"
 "                           plazo2_eje_con,"
 "                           tipo_plazo2"
 "                          ) pla_eje_con,"
 "          contratos.val_con, contratos.est_con, contratos.ide_con,"
 "          contratos.dep_con, contratos.tip_con, contratos.stip_con,"
 "          contratos.vig_con, contratos.cod_sec, contratos.obj_con,"
 "          rl.nom_ter AS rep_legal, contratos.tip_for, contratos.otr_cns,"
 "          contratos.pro_con, contratos.doc_con, contratos.nro_pla_con,"
 "          contratos.cod_tpro, contratos.ide_rep, st.nom_stip, estados.nom_e"
 "st,"
 "          contratos.fec_reg, contratos.usuario, contratos.nro_con,"
 "          tp.nom_tproc, contratos.urg_man, contratos.est_conv,"
 "          contratos.fec_apr_pol, contratos.exo_imp, contratos.exo_obs,"
 "          contratos.pro_sel_nro, UPPER (dependenciap.nom_dep) AS dependenci"
 "ap,"
 "          contratos.dep_pcon, contratos.val_apo_gob,"
 "          (contratos.val_con - contratos.val_apo_gob) val_otros,"
 "          intcon.ide_int, intcon.nom_ter,"
 "          fecha_inicio (contratos.cod_con) fechainicio,"
 "          fecha_final (contratos.cod_con) fechafinal,"
 "          fecha_liq (contratos.cod_con) fechaliq,"
 "          getcon_mun (contratos.cod_con) AS beneficiados,"
 "          sector.nom_sec AS sector, tp.ctr_f20_1a pro_ctr_f20_1a,"
 "          st.crt_f20_1a sti_ctr_f20_1a, anticipo, nempleos, per_apo,"
 "          agotar_ppto, cant_adicion (contratos.cod_con) nro_adi,"
 "          plazo_adicion_dias (contratos.cod_con) pla_adi,"
 "          valor_adicion (contratos.cod_con) val_adi,"
 "          estados.nom_est AS acta_actual,"
 "          (  plazo_ejecucion (pla_eje_con,"
 "                              tipo_plazo,"
 "                              plazo2_eje_con,"
 "                              tipo_plazo2"
 "                             )"
 "           + plazo_adicion_dias (contratos.cod_con)"
 "          ) plazo_total,"
 "          (contratos.val_apo_gob + valor_adicion (contratos.cod_con)"
 "          ) valor_total_prop,"
 "          (contratos.val_con + valor_adicion (contratos.cod_con)"
 "          ) valor_total_doc,"
 "          contratos.tip_radicacion, contratos.encargado, contratos.num_proc"
 ","
 "          contratos.grupo, considerandos, aportes, ic.ide_int id_intervento"
 "r,"
 "          tin.nom_ter nom_interventor,"
 "          CASE"
 "             WHEN ic.tip_int = 'S'"
 "                THEN 'INTERNO'"
 "             WHEN ic.tip_int = 'I'"
 "                THEN 'EXTERNO'"
 "          END tip_vin_int,"
 "          revpor.nom_ter revisadopor, abog.nom_ter abogado,"
 "          CASE"
 "             WHEN anticipo = '1'"
 "                THEN 'SI'"
 "             ELSE 'NO'"
 "          END p_anticipo, lug_eje,"
 "          por_ejecucion (contratos.cod_con) porcejecucion,"
 "          contratos.plazo2_eje_con, contratos.tipo_plazo,"
 "          contratos.tipo_plazo2, pla_eje_con AS plazo1_eje_con,"
 "          vterceros.exp_ide,"
 "          CASE"
 "             WHEN (   contratos.plazo2_eje_con = 0"
 "                   OR contratos.plazo2_eje_con IS NULL"
 "                  )"
 "                THEN contratos.pla_eje_con || ' ' || tp.nom_pla"
 "             ELSE    contratos.pla_eje_con"
 "                  || ' '"
 "                  || tp.nom_pla"
 "                  || ' Y '"
 "                  || ' '"
 "                  || contratos.plazo2_eje_con"
 "                  || ' '"
 "                  || tp2.nom_pla"
 "          END plazo_texto,"
 "          plazo_adicion_dias (contratos.cod_con) plazo_adicion_dias,"
 "          contratos.res_apr_pol,contratos.interventoria dep_sup"
 "     FROM contratos INNER JOIN dependencia"
 "          ON contratos.dep_con = dependencia.cod_dep"
 "          INNER JOIN tiposcont ON contratos.tip_con = tiposcont.cod_tip"
 "          INNER JOIN vterceros ON contratos.ide_con = vterceros.ide_ter"
 "          INNER JOIN estados ON contratos.est_con = estados.cod_est"
 "          INNER JOIN sector ON contratos.cod_sec = sector.cod_sec"
 "          INNER JOIN vterceros rl ON contratos.ide_rep = rl.ide_ter"
 "          INNER JOIN subtipos st ON contratos.stip_con = st.cod_stip"
 "          INNER JOIN tiposproc tp ON contratos.cod_tpro = tp.cod_tproc"
 "          LEFT JOIN dependencia dependenciap"
 "          ON contratos.dep_pcon = dependenciap.cod_dep"
 "          LEFT JOIN vintcontratos intcon ON intcon.cod_con = contratos.cod_"
 "con"
 "          LEFT JOIN vinterventores_contrato ic"
 "          ON ic.cod_con = contratos.cod_con AND est_int = 'AC'"
 "          LEFT JOIN vterceros tin ON tin.ide_ter = ic.ide_int"
 "          LEFT JOIN vterceros abog ON contratos.encargado = abog.ide_ter"
 "          LEFT JOIN vterceros revpor ON contratos.revisadopor = revpor.ide_"
 "ter"
 "          LEFT JOIN tipo_plazos tp ON tp.cod_tpla = contratos.tipo_plazo"
 "          LEFT JOIN tipo_plazos tp2 ON tp2.cod_tpla = contratos.tipo_plazo2"
 "    WHERE contratos.tip_radicacion = 'M' "
IMP-00041: Warning: object created with compilation warnings
 "CREATE FORCE VIEW "SIRCC_MIG"."VCONTRATOS_RADAUTO"                       (""
 "NUMERO","CONTRATISTA","DEPENDENCIA","TIPO","ESTADO","FEC_SUS_CON","PLA_EJE_"
 "CON","VAL_CON","EST_CON","IDE_CON","DEP_CON","TIP_CON","STIP_CON","VIG_CON""
 ","COD_SEC","OBJ_CON","REP_LEGAL","TIP_FOR","OTR_CNS","PRO_CON","DOC_CON","N"
 "RO_PLA_CON","COD_TPRO","IDE_REP","NOM_STIP","NOM_EST","FEC_REG","USUARIO",""
 "NRO_CON","NOM_TPROC","URG_MAN","EST_CONV","FEC_APR_POL","EXO_IMP","EXO_OBS""
 ","PRO_SEL_NRO","DEPENDENCIAP","DEP_PCON","VAL_APO_GOB","VAL_OTROS","IDE_INT"
 "","NOM_TER","FECHAINICIO","FECHAFINAL","FECHALIQ","BENEFICIADOS","CDP","PRO"
 "YECTOS","RUBROS","OBLIGACIONES","PAGOS","SECTOR","PRO_CTR_F20_1A","STI_CTR_"
 "F20_1A","ANTICIPO","NEMPLEOS","PER_APO","AGOTAR_PPTO") AS "
 "SELECT contratos.cod_con AS numero,"
 "          pproponentes.razon_social AS contratista,"
 "          UPPER (dependencia.nom_dep) AS dependencia,"
 "          tiposcont.nom_tip AS tipo, estados.nom_est AS estado,"
 "          contratos.fec_sus_con, contratos.pla_eje_con, contratos.val_con,"
 "          contratos.est_con, contratos.ide_con, contratos.dep_con,"
 "          contratos.tip_con, contratos.stip_con, contratos.vig_con,"
 "          contratos.cod_sec, contratos.obj_con,"
 "          pproponentes.nom_rep_legal AS rep_legal, contratos.tip_for,"
 "          contratos.otr_cns, contratos.pro_con, contratos.doc_con,"
 "          contratos.nro_pla_con, contratos.cod_tpro, contratos.ide_rep,"
 "          st.nom_stip, estados.nom_est, contratos.fec_reg, contratos.usuari"
 "o,"
 "          contratos.nro_con, tp.nom_tproc, contratos.urg_man,"
 "          contratos.est_conv, contratos.fec_apr_pol, contratos.exo_imp,"
 "          contratos.exo_obs, contratos.pro_sel_nro,"
 "          UPPER (dependenciap.nom_dep) AS dependenciap, contratos.dep_pcon,"
 "          contratos.val_apo_gob,"
 "          (contratos.val_con - contratos.val_apo_gob) val_otros,"
 "          intcon.ide_int, intcon.nom_ter, fecha_inicio (contratos.cod_con) "
 "fechainicio,"
 "          fecha_final (contratos.cod_con) fechafinal, fecha_liq (contratos."
 "cod_con) fechaliq,"
 "          getpcon_mun (contratos.pro_sel_nro) AS beneficiados,"
 "          getcdp (contratos.pro_sel_nro) AS cdp,"
 "          getpproyectos (contratos.pro_sel_nro) AS proyectos,"
 "          getrubpcon (contratos.pro_sel_nro) AS rubros,"
 "          getobligaciones (contratos.pro_sel_nro) AS obligaciones,"
 "          getpagos (contratos.pro_sel_nro) AS pagos, sector.nom_sec AS sect"
 "or,"
 "          tp.ctr_f20_1a pro_ctr_f20_1a, st.crt_f20_1a sti_ctr_f20_1a,"
 "          anticipo, nempleos, per_apo, agotar_ppto"
 "     FROM contratos INNER JOIN dependencia"
 "          ON contratos.dep_con = dependencia.cod_dep"
 "          INNER JOIN tiposcont ON contratos.tip_con = tiposcont.cod_tip"
 "          LEFT JOIN pproponentes"
 "          ON contratos.num_proc = pproponentes.num_proc"
 "        AND pproponentes.adjudicado = 'S'"
 "          INNER JOIN estados ON contratos.est_con = estados.cod_est"
 "          INNER JOIN sector ON contratos.cod_sec = sector.cod_sec"
 "          INNER JOIN subtipos st ON contratos.stip_con = st.cod_stip"
 "          INNER JOIN tiposproc tp ON contratos.cod_tpro = tp.cod_tproc"
 "          INNER JOIN dependencia dependenciap"
 "          ON contratos.dep_pcon = dependenciap.cod_dep"
 "          LEFT JOIN vintcontratos intcon ON intcon.cod_con = contratos.cod_"
 "con"
 "    WHERE tip_radicacion = 'A' "
IMP-00041: Warning: object created with compilation warnings
 "CREATE FORCE VIEW "SIRCC_MIG"."VCONTRATOSC_RADAUTO"                       ("
 ""NUMERO","CONTRATISTA","IDCONTRATISTA","TIPOIDENTIFICACION","TIPOTERCERO",""
 "DEPENDENCIA","TIPO","ESTADO","FEC_SUS_CON","PLA_EJE_CON","VAL_CON","EST_CON"
 "","IDE_PROP","DEP_CON","TIP_CON","STIP_CON","VIG_CON","COD_SEC","OBJ_CON",""
 "REP_LEGAL","TIP_FOR","OTR_CNS","PRO_CON","DOC_CON","NRO_PLA_CON","COD_TPRO""
 ","IDE_REP","NOM_STIP","NOM_EST","FEC_REG","USUARIO","NRO_CON","NOM_TPROC",""
 "URG_MAN","EST_CONV","FEC_APR_POL","EXO_IMP","EXO_OBS","PRO_SEL_NRO","DEPEND"
 "ENCIAP","DEP_PCON","VAL_APO_GOB","VAL_OTROS","IDE_INT","NOM_TER","FECHAINIC"
 "IO","FECHAFINAL","FECHALIQ","BENEFICIADOS","SECTOR","PRO_CTR_F20_1A","STI_C"
 "TR_F20_1A","ANTICIPO","NEMPLEOS","PER_APO","AGOTAR_PPTO","NRO_ADI","PLA_ADI"
 "","VAL_ADI","ACTA_ACTUAL","PLAZO_TOTAL","VALOR_TOTAL_PROP","VALOR_TOTAL_DOC"
 "","TIP_RADICACION","ENCARGADO","NUM_PROC","GRUPO","ID_INTERVENTOR","NOM_INT"
 "ERVENTOR","TIP_VIN_INT","REVISADOPOR","ABOGADO","P_ANTICIPO","LUG_EJE","POR"
 "CEJECUCION","PLAZO2_EJE_CON","TIPO_PLAZO","TIPO_PLAZO2","PLAZO1_EJE_CON","E"
 "XP_IDE","PLAZO_TEXTO","PLAZO_ADICION_DIAS","RES_APR_POL","DEP_SUP") AS "
 "SELECT contratos.cod_con AS numero,"
 "          gpproponentes.razon_social AS contratista,"
 "          gpproponentes.ide_prop AS idcontratista,"
 "          gpproponentes.tip_ide AS tipoidentificacion,"
 "          gpproponentes.tipo AS tipotercero,"
 "          UPPER (dependencia.nom_dep) AS dependencia,"
 "          tiposcont.nom_tip AS tipo, estados.estado AS estado,"
 "          contratos.fec_sus_con,"
 "          plazo_ejecucion (pla_eje_con,"
 "                           tipo_plazo,"
 "                           plazo2_eje_con,"
 "                           tipo_plazo2"
 "                          ) pla_eje_con,"
 "          contratos.val_con, contratos.est_con, gpproponentes.ide_prop,"
 "          contratos.dep_con, contratos.tip_con, contratos.stip_con,"
 "          contratos.vig_con, contratos.cod_sec, contratos.obj_con,"
 "          gpproponentes.nom_rep_legal AS rep_legal, contratos.tip_for,"
 "          contratos.otr_cns, contratos.pro_con, contratos.doc_con,"
 "          contratos.nro_pla_con, contratos.cod_tpro,"
 "          gpproponentes.id_rep_legal ide_rep, st.nom_stip, estados.nom_est,"
 "          contratos.fec_reg, contratos.usuario, contratos.nro_con,"
 "          tp.nom_tproc, contratos.urg_man, contratos.est_conv,"
 "          contratos.fec_apr_pol, contratos.exo_imp, contratos.exo_obs,"
 "          contratos.pro_sel_nro, UPPER (dependenciap.nom_dep) AS dependenci"
 "ap,"
 "          contratos.dep_pcon, contratos.val_apo_gob,"
 "          (contratos.val_con - contratos.val_apo_gob) val_otros,"
 "          intcon.ide_int, intcon.nom_ter,"
 "          fecha_inicio (contratos.cod_con) fechainicio,"
 "          fecha_final (contratos.cod_con) fechafinal,"
 "          fecha_liq (contratos.cod_con) fechaliq,"
 "          getpcon_mun (contratos.pro_sel_nro) AS beneficiados,"
 "          sector.nom_sec AS sector, tp.ctr_f20_1a pro_ctr_f20_1a,"
 "          st.crt_f20_1a sti_ctr_f20_1a, anticipo, nempleos, per_apo,"
 "          agotar_ppto, cant_adicion (contratos.cod_con) nro_adi,"
 "          plazo_adicion_dias (contratos.cod_con) pla_adi,"
 "          valor_adicion (contratos.cod_con) val_adi,"
 "          estados.nom_est AS acta_actual,"
 "          (  plazo_ejecucion (pla_eje_con,"
 "                              tipo_plazo,"
 "                              plazo2_eje_con,"
 "                              tipo_plazo2"
 "                             )"
 "           + plazo_adicion_dias (contratos.cod_con)"
 "          ) plazo_total,"
 "          (contratos.val_apo_gob + valor_adicion (contratos.cod_con)"
 "          ) valor_total_prop,"
 "          (contratos.val_con + valor_adicion (contratos.cod_con)"
 "          ) valor_total_doc,"
 "          contratos.tip_radicacion, contratos.encargado, contratos.num_proc"
 ","
 "          contratos.grupo, ic.ide_int id_interventor,"
 "          tin.nom_ter nom_interventor,"
 "          CASE"
 "             WHEN ic.tip_int = 'S'"
 "                THEN 'INTERNO'"
 "             WHEN ic.tip_int = 'I'"
 "                THEN 'EXTERNO'"
 "          END tip_vin_int,"
 "          revpor.nom_ter revisadopor, abog.nom_ter abogado,"
 "          CASE"
 "             WHEN (SELECT COUNT (*)"
 "                     FROM cforma_pago"
 "                    WHERE cforma_pago.cod_con = contratos.cod_con"
 "                      AND tipo_pago = 'AN') > 0"
 "                THEN 'SI'"
 "             ELSE 'NO'"
 "          END p_anticipo,"
 "          lug_eje, por_ejecucion (contratos.cod_con) porcejecucion,"
 "          contratos.plazo2_eje_con, contratos.tipo_plazo,"
 "          contratos.tipo_plazo2, pla_eje_con AS plazo1_eje_con,"
 "          gpproponentes.exp_ide,"
 "          CASE"
 "             WHEN (   contratos.plazo2_eje_con = 0"
 "                   OR contratos.plazo2_eje_con IS NULL"
 "                  )"
 "                THEN contratos.pla_eje_con || ' ' || tp.nom_pla"
 "             ELSE    contratos.pla_eje_con"
 "                  || ' '"
 "                  || tp.nom_pla"
 "                  || ' Y '"
 "                  || ' '"
 "                  || contratos.plazo2_eje_con"
 "                  || ' '"
 "                  || tp2.nom_pla"
 "          END plazo_texto,"
 "          "
 "          --PLAZO_ADICION_TEXTO(Contratos.Cod_con) PLAZO_ADICION_TEXTO,"
 "          plazo_adicion_dias (contratos.cod_con) plazo_adicion_dias,"
 "          contratos.res_apr_pol,contratos.interventoria dep_sup"
 "     FROM contratos INNER JOIN dependencia"
 "          ON contratos.dep_con = dependencia.cod_dep"
 "          INNER JOIN tiposcont ON contratos.tip_con = tiposcont.cod_tip"
 "          LEFT JOIN gpproponentes"
 "          ON contratos.num_proc = gpproponentes.num_proc"
 "        AND gpproponentes.adjudicado = 'S'"
 "        AND contratos.grupo = gpproponentes.grupo"
 "          INNER JOIN estados ON contratos.est_con = estados.cod_est"
 "          INNER JOIN sector ON contratos.cod_sec = sector.cod_sec"
 "          INNER JOIN subtipos st ON contratos.stip_con = st.cod_stip"
 "          INNER JOIN tiposproc tp ON contratos.cod_tpro = tp.cod_tproc"
 "          INNER JOIN dependencia dependenciap"
 "          ON contratos.dep_pcon = dependenciap.cod_dep"
 "          LEFT JOIN vintcontratos intcon ON intcon.cod_con = contratos.cod_"
 "con"
 "          LEFT JOIN interventores_contrato ic ON ic.cod_con ="
 "                                                             contratos.cod_"
 "con"
 "          LEFT JOIN vterceros tin ON tin.ide_ter = ic.ide_int"
 "          LEFT JOIN vterceros abog ON contratos.encargado = abog.ide_ter"
 "          LEFT JOIN vterceros revpor ON contratos.revisadopor = revpor.ide_"
 "ter"
 "          LEFT JOIN tipo_plazos tp ON tp.cod_tpla = contratos.tipo_plazo"
 "          LEFT JOIN tipo_plazos tp2 ON tp2.cod_tpla = contratos.tipo_plazo2"
 "    WHERE tip_radicacion = 'A' "
IMP-00041: Warning: object created with compilation warnings
 "CREATE FORCE VIEW "SIRCC_MIG"."VCONTRATOSC2_AUTO"                       ("N"
 "UMERO","CONTRATISTA","DEPENDENCIA","TIPO","ESTADO","FEC_SUS_CON","PLA_EJE_C"
 "ON","VAL_CON","EST_CON","IDE_CON","DEP_CON","TIP_CON","STIP_CON","VIG_CON","
 ""COD_SEC","OBJ_CON","REP_LEGAL","TIP_FOR","OTR_CNS","PRO_CON","DOC_CON","NR"
 "O_PLA_CON","COD_TPRO","IDE_REP","NOM_STIP","NOM_EST","FEC_REG","USUARIO","N"
 "RO_CON","NOM_TPROC","URG_MAN","EST_CONV","FEC_APR_POL","EXO_IMP","EXO_OBS","
 ""PRO_SEL_NRO","DEPENDENCIAP","DEP_PCON","VAL_APO_GOB","VAL_OTROS","IDE_INT""
 ","NOM_TER","FECHAINICIO","FECHAFINAL","FECHALIQ","BENEFICIADOS","SECTOR","P"
 "RO_CTR_F20_1A","STI_CTR_F20_1A","ANTICIPO","NEMPLEOS","PER_APO","AGOTAR_PPT"
 "O") AS "
 "SELECT contratos.cod_con AS numero,"
 "          pproponentes.razon_social AS contratista,"
 "          UPPER (dependencia.nom_dep) AS dependencia,"
 "          tiposcont.nom_tip AS tipo, estados.nom_est AS estado,"
 "          contratos.fec_sus_con, contratos.pla_eje_con, contratos.val_con,"
 "          contratos.est_con, contratos.ide_con, contratos.dep_con,"
 "          contratos.tip_con, contratos.stip_con, contratos.vig_con,"
 "          contratos.cod_sec, contratos.obj_con,"
 "          pproponentes.nom_rep_legal AS rep_legal, contratos.tip_for,"
 "          contratos.otr_cns, contratos.pro_con, contratos.doc_con,"
 "          contratos.nro_pla_con, contratos.cod_tpro, contratos.ide_rep,"
 "          st.nom_stip, estados.nom_est, contratos.fec_reg, contratos.usuari"
 "o,"
 "          contratos.nro_con, tp.nom_tproc, contratos.urg_man,"
 "          contratos.est_conv, contratos.fec_apr_pol, contratos.exo_imp,"
 "          contratos.exo_obs, contratos.pro_sel_nro,"
 "          UPPER (dependenciap.nom_dep) AS dependenciap, contratos.dep_pcon,"
 "          contratos.val_apo_gob,"
 "          (contratos.val_con - contratos.val_apo_gob) val_otros,"
 "          intcon.ide_int, intcon.nom_ter, fecha_inicio (CONTRATOS.cod_con) "
 "fechainicio,"
 "          fecha_final (CONTRATOS.cod_con) fechafinal, fecha_liq (CONTRATOS."
 "cod_con) fechaliq,"
 "          getpcon_mun (contratos.pro_sel_nro) AS beneficiados,"
 "          sector.nom_sec AS sector, tp.ctr_f20_1a pro_ctr_f20_1a,"
 "          st.crt_f20_1a sti_ctr_f20_1a, anticipo, nempleos, per_apo,"
 "          agotar_ppto"
 "     FROM contratos INNER JOIN dependencia"
 "          ON contratos.dep_con = dependencia.cod_dep"
 "          INNER JOIN tiposcont ON contratos.tip_con = tiposcont.cod_tip"
 "          LEFT JOIN pproponentes"
 "          ON contratos.num_proc = pproponentes.num_proc"
 "        AND pproponentes.adjudicado = 'S'"
 "          INNER JOIN estados ON contratos.est_con = estados.cod_est"
 "          INNER JOIN sector ON contratos.cod_sec = sector.cod_sec"
 "          INNER JOIN subtipos st ON contratos.stip_con = st.cod_stip"
 "          INNER JOIN tiposproc tp ON contratos.cod_tpro = tp.cod_tproc"
 "          INNER JOIN dependencia dependenciap"
 "          ON contratos.dep_pcon = dependenciap.cod_dep"
 "          LEFT JOIN vintcontratos intcon ON intcon.cod_con = contratos.cod_"
 "con"
 "    WHERE tip_radicacion = 'A' "
IMP-00041: Warning: object created with compilation warnings
 "CREATE FORCE VIEW "SIRCC_MIG"."VCONTRATOSC_RADAUTO_2012"                   "
 "    ("NUMERO","CONTRATISTA","DEPENDENCIA","TIPO","ESTADO","FEC_SUS_CON","PL"
 "A_EJE_CON","VAL_CON","EST_CON","IDE_PROP","DEP_CON","TIP_CON","STIP_CON","V"
 "IG_CON","COD_SEC","OBJ_CON","REP_LEGAL","TIP_FOR","OTR_CNS","PRO_CON","DOC_"
 "CON","NRO_PLA_CON","COD_TPRO","IDE_REP","NOM_STIP","NOM_EST","FEC_REG","USU"
 "ARIO","NRO_CON","NOM_TPROC","URG_MAN","EST_CONV","FEC_APR_POL","EXO_IMP","E"
 "XO_OBS","PRO_SEL_NRO","DEPENDENCIAP","DEP_PCON","VAL_APO_GOB","VAL_OTROS",""
 "IDE_INT","NOM_TER","FECHAINICIO","FECHAFINAL","FECHALIQ","BENEFICIADOS","SE"
 "CTOR","PRO_CTR_F20_1A","STI_CTR_F20_1A","ANTICIPO","NEMPLEOS","PER_APO","AG"
 "OTAR_PPTO","NRO_ADI","PLA_ADI","VAL_ADI","ACTA_ACTUAL","PLAZO_TOTAL","VALOR"
 "_TOTAL_PROP","VALOR_TOTAL_DOC","TIP_RADICACION","ENCARGADO","NUM_PROC","GRU"
 "PO","CONSIDERANDOS","APORTES","ID_INTERVENTOR","NOM_INTERVENTOR","TIP_VIN_I"
 "NT","REVISADOPOR","ABOGADO","P_ANTICIPO","LUG_EJE","PORCEJECUCION","PLAZO2_"
 "EJE_CON","TIPO_PLAZO","TIPO_PLAZO2","PLAZO1_EJE_CON","DEP_SUP") AS "
 "SELECT contratos.cod_con AS numero,"
 "          gpproponentes.razon_social AS contratista,"
 "          UPPER (dependencia.nom_dep) AS dependencia,"
 "          tiposcont.nom_tip AS tipo, estados.estado AS estado,"
 "          contratos.fec_sus_con,"
 "          plazo_ejecucion (pla_eje_con,"
 "                           tipo_plazo,"
 "                           plazo2_eje_con,"
 "                           tipo_plazo2"
 "                          ) pla_eje_con,"
 "          contratos.val_con, contratos.est_con, gpproponentes.ide_prop,"
 "          contratos.dep_con, contratos.tip_con, contratos.stip_con,"
 "          contratos.vig_con, contratos.cod_sec, contratos.obj_con,"
 "          gpproponentes.nom_rep_legal AS rep_legal, contratos.tip_for,"
 "          contratos.otr_cns, contratos.pro_con, contratos.doc_con,"
 "          contratos.nro_pla_con, contratos.cod_tpro,"
 "          gpproponentes.id_rep_legal ide_rep, st.nom_stip, estados.nom_est,"
 "          contratos.fec_reg, contratos.usuario, contratos.nro_con,"
 "          tp.nom_tproc, contratos.urg_man, contratos.est_conv,"
 "          contratos.fec_apr_pol, contratos.exo_imp, contratos.exo_obs,"
 "          contratos.pro_sel_nro, UPPER (dependenciap.nom_dep) AS dependenci"
 "ap,"
 "          contratos.dep_pcon, contratos.val_apo_gob,"
 "          (contratos.val_con - contratos.val_apo_gob) val_otros,"
 "          intcon.ide_int, intcon.nom_ter, fecha_inicio (cod_con) fechainici"
 "o,"
 "          fecha_final (cod_con) fechafinal, fecha_liq (cod_con) fechaliq,"
 "          getpcon_mun (contratos.pro_sel_nro) AS beneficiados,"
